900,50,22.8221,34.2618,1.501255362,1.429767012,6,,2.25082,2.25E+06
900,100,31.1227,43.5451,1.399142748,1.332516903,16,,12.844,1.28E+07
900,150,37.6445,55.0667,1.462808644,1.39315109,6,,6.15394,6.15E+06
900,200,42.9949,61.2357,1.42425497,1.356433305,5,,6.39202,6.39E+06
900,250,47.702,66.395,1.391870362,1.325590821,4,,6.47606,6.48E+06
900,300,51.979,77.1838,1.484903519,1.414193827,5,,12.4279,1.24E+07
900,350,55.8763,78.5867,1.406440656,1.339467291,7,,18.9596,1.90E+07
900,400,59.6846,85.6855,1.435638339,1.367274608,2,,6.39093,6.39E+06
900,450,63.0354,90.3597,1.433475476,1.365214739,4,,13.7289,1.37E+07
900,500,66.3441,93.0121,1.401964907,1.335204674,2,,8.17305,8.17E+06
900,550,69.4959,100.136,1.440890758,1.372276912,2,,9.56132,9.56E+06
900,600,72.3325,102.158,1.412338852,1.345084621,3,,14.6513,1.47E+07
900,650,75.2164,107.12,1.424157498,1.356340474,2,,12.3234,1.23E+07
900,700,77.9697,112.38,1.441329132,1.372694411,2,,12.3902,1.24E+07
900,750,80.5575,113.156,1.404661267,1.337772635,1,,8.09583,8.10E+06
900,800,83.1548,117.655,1.414891263,1.347515489,2,,13.1254,1.31E+07
900,850,85.7725,120.802,1.408400128,1.341333455,2,,13.2156,1.32E+07
900,900,87.9907,125.162,1.422445781,1.354710268,2,,16.5487,1.65E+07
900,950,90.3772,126.934,1.404491398,1.337610855,2,,16.5107,1.65E+07
900,1000,92.7953,128.61,1.385953814,1.319956014,2,16,15.9886,1.60E+07
950,50,22.9136,35.112,1.532365058,1.459395294,5,,1.76594,1.77E+06
950,100,31.1668,46.8401,1.50288448,1.431318552,9,,5.88002,5.88E+06
950,150,37.6492,53.9491,1.43294147,1.364706162,6,,6.19631,6.20E+06
950,200,42.9995,62.1448,1.445244712,1.376423535,4,,5.14162,5.14E+06
950,250,47.721,67.335,1.411014019,1.343822875,7,,12.3329,1.23E+07
950,300,51.9844,75.2555,1.44765545,1.378719477,6,,13.6312,1.36E+07
950,350,55.8939,78.7711,1.4092969,1.342187524,4,,10.1688,1.02E+07
950,400,59.7128,85.3067,1.428616645,1.360587281,2,,6.48627,6.49E+06
950,450,63.0985,91.2171,1.445630245,1.376790709,6,,24.0475,2.40E+07
950,500,66.3611,94.1949,1.419429455,1.351837576,6,,22.8287,2.28E+07
950,550,69.502,97.9096,1.408730684,1.34164827,2,,10.4303,1.04E+07
950,600,72.3688,103.016,1.423486364,1.355701299,3,,15.4676,1.55E+07
950,650,75.2498,110.794,1.472349428,1.402237551,3,,16.538,1.65E+07
950,700,77.986,112.38,1.441027877,1.372407502,2,,12.3615,1.24E+07
950,750,80.6077,113.156,1.403786487,1.336939511,1,,8.23162,8.23E+06
950,800,83.2029,119.097,1.431404434,1.363242318,4,,25.997,2.60E+07
950,850,85.7894,120.802,1.408122682,1.341069221,2,,13.4329,1.34E+07
950,900,88.0251,125.671,1.427672334,1.359687937,2,,15.4156,1.54E+07
950,950,90.4285,126.419,1.397999524,1.331428119,2,,15.6024,1.56E+07
950,1000,92.8163,128.154,1.380727308,1.314978388,2,9,15.6239,1.56E+07
1000,50,22.9136,34.0211,1.484755778,1.414053122,10,,4.65059,4.65E+06
1000,100,31.2,46.2271,1.481637821,1.411083639,10,,7.02115,7.02E+06
1000,150,37.6957,55.2857,1.466631473,1.396791879,4,,4.41896,4.42E+06
1000,200,42.9996,62.1059,1.444336692,1.375558754,4,,5.44307,5.44E+06
1000,250,47.785,69.2256,1.448688919,1.379703732,6,,9.69433,9.69E+06
1000,300,52.0132,75.0497,1.442897188,1.374187798,4,,10.5645,1.06E+07
1000,350,55.8969,78.192,1.398861118,1.332248683,2,,6.01791,6.02E+06
1000,400,59.7129,86.6673,1.451399949,1.382285665,2,,6.4644,6.46E+06
1000,450,63.1596,92.0507,1.457430066,1.388028634,4,,14.4391,1.44E+07
1000,500,66.372,93.0121,1.40137558,1.33464341,3,,13.0548,1.31E+07
1000,550,69.5021,97.9096,1.408728657,1.34164634,2,,10.3202,1.03E+07
1000,600,72.388,105.744,1.460794607,1.391232959,4,,20.4112,2.04E+07
1000,650,75.2934,107.025,1.421439329,1.353751742,3,,17.0727,1.71E+07
1000,700,77.9918,112.41,1.441305368,1.372671779,2,,12.8314,1.28E+07
1000,750,80.667,113.156,1.402754534,1.335956699,1,,7.91336,7.91E+06
1000,800,83.2127,119.097,1.431235857,1.363081769,3,,18.0281,1.80E+07
1000,850,85.8352,125.073,1.457129476,1.387742358,3,,19.2017,1.92E+07
1000,900,88.0697,125.671,1.426949337,1.358999368,2,,15.1863,1.52E+07
1000,950,90.4685,127.773,1.412347944,1.34509328,2,,16.0798,1.61E+07
1000,1000,92.8612,128.61,1.384970257,1.319019292,3,10,21.6824,2.17E+07
